NZHSC Code Hierarchy - NZHSC Level 2 Code,NZHSC Code Hierarchy - NZHSC Level 4 Code,NZHSC Code Hierarchy - NZHSC Level 6 Code,NZHSC Description Hierarchy - NZHSC Level 2 Description,NZHSC Description Hierarchy - NZHSC Level 4 Description,NZHSC Description Hierarchy - NZHSC Level 6 Description,Primary Industry Sector,SOPI Forecast Group,Granular Group
03,0304,030420,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish; fillets, frozen",Seafood,Other fish products,Other fish products
03,0304,030429,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish; fillets, frozen, other than swordfish (Xiphias gladius) and toothfish (Dissostichus spp.)",Seafood,Other fish products,Other fish products
03,0304,030444,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish fillets; fresh or chilled, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, and Muraenolepididae",Seafood,Other fish products,Other fish products
03,0304,030449,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish fillets; fresh or chilled, other than fish of heading 0304.4",Seafood,Other fish products,Other fish products
03,0304,030451,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish meat, excluding fillets, whether or not minced; fresh or chilled, tilapias, catfish, carp, eels, Nile perch, and snakeheads",Seafood,Other fish products,Other fish products
03,0304,030453,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish meat, excluding fillets, whether or not minced; fresh or chilled, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, and Muraenolepididae",Seafood,Other fish products,Other fish products
03,0304,030456,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish meat; excluding fillets, whether or not minced; fresh or chilled, dogfish and other sharks",Seafood,Other fish products,Other fish products
03,0304,030459,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish meat; excluding fillets, whether or not minced; fresh or chilled, of fish n.e.c. in item no. 0304.5",Seafood,Other fish products,Other fish products
03,0304,030479,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae other than cod, haddock, coalfish, hake, and Alaska pollack",Seafood,Other fish products,Other fish products
03,0304,030489,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish fillets; frozen, of fish n.e.c. in heading 0304.8",Seafood,Other fish products,Other fish products
03,0304,030490,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish; fish meat n.e.s. in heading no. 0304 (whether or not minced), fresh, chilled or frozen",Seafood,Other fish products,Other fish products
03,0304,030493,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish meat, excluding fillets, whether or not minced; frozen, tilapias, catfish, carp, eels, Nile perch, and snakeheads",Seafood,Other fish products,Other fish products
03,0304,030495,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish meat, excluding fillets, whether or not minced; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",Seafood,Other fish products,Other fish products
03,0304,030499,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9",Seafood,Other fish products,Other fish products
03,0305,030520,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Fish; livers, roes and milt of fish, dried, smoked, salted or in brine",Seafood,Other fish products,Other fish products
03,0305,030530,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Fish; fillets, dried, salted or in brine, but not smoked",Seafood,Other fish products,Other fish products
03,0305,030531,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Fish fillets; dried, salted or in brine, but not smoked, tilapias, catfish, carp, eels, Nile perch, and snakeheads",Seafood,Other fish products,Other fish products
03,0305,030532,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Fish fillets; dried, salted or in brine, but not smoked, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",Seafood,Other fish products,Other fish products
03,0305,030539,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Fish fillets; dried, salted or in brine, but not smoked, n.e.c. in item no. 0305.3",Seafood,Other fish products,Other fish products
03,0305,030549,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Fish; smoked, whether or not cooked before or during smoking, n.e.c. in item no. 0305.4, includes fillets, but excludes edible fish offal",Seafood,Other fish products,Other fish products
03,0305,030552,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Fish; dried, whether or not salted but not smoked, tilapias, catfish, carp, eels, Nile perch, and snakeheads",Seafood,Other fish products,Other fish products
03,0305,030553,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Fish; dried, whether or not salted but not smoked, fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than cod",Seafood,Other fish products,Other fish products
03,0305,030554,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spear",Seafood,Other fish products,Other fish products
03,0305,030559,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",Seafood,Other fish products,Other fish products
03,0305,030564,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Fish; salted or in brine, not dried or smoked, other than edible fish offal, tilapias, catfish, carp, eels, Nile perch, and snakeheads",Seafood,Other fish products,Other fish products
03,0305,030569,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Fish; salted or in brine, not dried or smoked, other than edible fish offal, n.e.c. in item no. 0305.6",Seafood,Other fish products,Other fish products
03,0305,030579,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Fish; edible offal, other than shark fins, fish heads, tails and maws",Seafood,Other fish products,Other fish products
03,0306,030699,"Fish and crustaceans, molluscs and other aquatic invertebrates","Crustaceans; in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked, cooked or not before or during smoking; in shell, steamed or boiled, whether or not chilled, frozen, dried, salted or in brine; edible flours, meals, pelle","Crustaceans; smoked, whole, cooked or not, n.e.c. in item no. 0306.9, in shell or not, including edible flours, meals, and pellets of crustaceans",Seafood,Other fish products,Other fish products
03,0307,030772,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; clams, cockles, ark shells (Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, frozen",Seafood,Other fish products,Other fish products
